timestamp,day,hour,HR,HR_zscore,HRV,HRV_zscore,SKT,SKT_zscore,EDA,EDA_zscore,SPO2,SPO2_zscore,SMF,SMF_zscore,CRS,CRS_zscore,correlation_norm,health_deviation,label,label_name
2026-01-03 16:13:00,3,16.216666666666665,68.867,-1.258,47.0925,-1.3958,34.5987,-0.8035,2.6323,-1.3192,97.4524,-1.3662,0.0967,-0.1473,0.8262,-1.2615,0.3081,0.7568,0,normal
2026-01-03 16:14:00,3,16.233333333333334,68.8591,-1.2608,47.0896,-1.3968,34.5974,-0.8086,2.6311,-1.3214,97.4522,-1.368,0.0965,-0.1536,0.8261,-1.2641,0.3081,0.7579,0,normal
2026-01-03 16:15:00,3,16.25,68.8508,-1.2636,47.0879,-1.3977,34.5961,-0.8136,2.6299,-1.3237,97.452,-1.3697,0.0964,-0.1599,0.8259,-1.2668,0.308,0.759,0,normal
2026-01-03 16:16:00,3,16.266666666666666,68.8428,-1.2664,47.0845,-1.3986,34.5948,-0.8186,2.6286,-1.3259,97.4518,-1.3713,0.0962,-0.1662,0.8259,-1.2694,0.308,0.7602,0,normal
2026-01-03 16:17:00,3,16.283333333333335,68.8353,-1.2692,47.0799,-1.3996,34.5935,-0.8236,2.6275,-1.3281,97.4516,-1.3729,0.0961,-0.1725,0.8258,-1.2721,0.308,0.7613,0,normal
2026-01-03 16:18:00,3,16.3,68.8284,-1.272,47.0759,-1.4007,34.5923,-0.8287,2.6267,-1.3303,97.4515,-1.3744,0.0959,-0.1787,0.8257,-1.2747,0.308,0.7624,0,normal
2026-01-03 16:19:00,3,16.316666666666666,68.8214,-1.2747,47.0732,-1.4017,34.5911,-0.8337,2.6258,-1.3325,97.4513,-1.376,0.0958,-0.185,0.8256,-1.2773,0.308,0.7635,0,normal
2026-01-03 16:20:00,3,16.333333333333332,68.8143,-1.2773,47.0715,-1.4027,34.59,-0.8388,2.6249,-1.3347,97.4511,-1.3775,0.0957,-0.1913,0.8255,-1.2799,0.3079,0.7646,0,normal
2026-01-03 16:21:00,3,16.35,68.8071,-1.2799,47.0695,-1.4036,34.5888,-0.8437,2.624,-1.3369,97.4509,-1.3791,0.0956,-0.1976,0.8253,-1.2825,0.3079,0.7656,0,normal
2026-01-03 16:22:00,3,16.366666666666667,68.7998,-1.2824,47.066,-1.4045,34.5876,-0.8487,2.6231,-1.339,97.4507,-1.3805,0.0954,-0.2039,0.8252,-1.2851,0.3078,0.7667,0,normal
2026-01-03 16:23:00,3,16.383333333333333,68.7932,-1.2849,47.0611,-1.4053,34.5864,-0.8536,2.6224,-1.341,97.4507,-1.3819,0.0953,-0.2101,0.8251,-1.2876,0.3077,0.7677,0,normal
2026-01-03 16:24:00,3,16.4,68.7875,-1.2873,47.0559,-1.4062,34.5851,-0.8585,2.6217,-1.3429,97.4506,-1.3832,0.0952,-0.2162,0.825,-1.2902,0.3076,0.7686,0,normal
2026-01-03 16:25:00,3,16.416666666666668,68.783,-1.2898,47.0514,-1.407,34.5839,-0.8634,2.621,-1.3447,97.4504,-1.3844,0.0951,-0.2222,0.8249,-1.2928,0.3075,0.7696,0,normal
2026-01-03 16:26:00,3,16.433333333333334,68.7799,-1.2923,47.0483,-1.4077,34.5826,-0.8682,2.6202,-1.3466,97.4503,-1.3857,0.0949,-0.2283,0.8247,-1.2954,0.3074,0.7705,0,normal
2026-01-03 16:27:00,3,16.45,68.7771,-1.2948,47.0463,-1.4083,34.5814,-0.8731,2.6191,-1.3484,97.4501,-1.387,0.0948,-0.2343,0.8246,-1.2981,0.3072,0.7714,0,normal
2026-01-03 16:28:00,3,16.466666666666665,68.7726,-1.2973,47.0449,-1.4089,34.5802,-0.8779,2.6182,-1.3501,97.45,-1.3883,0.0946,-0.2403,0.8245,-1.3007,0.3071,0.7723,0,normal
2026-01-03 16:29:00,3,16.483333333333334,68.7663,-1.2997,47.0434,-1.4095,34.579,-0.8828,2.6176,-1.3518,97.4499,-1.3896,0.0945,-0.2463,0.8244,-1.3032,0.3069,0.7732,0,normal
2026-01-03 16:30:00,3,16.5,68.7588,-1.3021,47.0417,-1.4101,34.5778,-0.8876,2.6172,-1.3535,97.4498,-1.3909,0.0944,-0.2524,0.8243,-1.3057,0.3066,0.774,0,normal
2026-01-03 16:31:00,3,16.516666666666666,68.7505,-1.3045,47.0396,-1.4107,34.5766,-0.8924,2.6167,-1.3552,97.4498,-1.3922,0.0943,-0.2585,0.8242,-1.3081,0.3064,0.7748,0,normal
2026-01-03 16:32:00,3,16.533333333333335,68.7423,-1.307,47.0385,-1.4112,34.5755,-0.8971,2.6159,-1.3569,97.4496,-1.3934,0.0941,-0.2646,0.8241,-1.3104,0.3061,0.7756,0,normal
2026-01-03 16:33:00,3,16.55,68.7355,-1.3095,47.0388,-1.4116,34.5743,-0.9019,2.6151,-1.3586,97.4495,-1.3945,0.094,-0.2707,0.824,-1.3127,0.3058,0.7763,0,normal
2026-01-03 16:34:00,3,16.566666666666666,68.7293,-1.3119,47.0394,-1.412,34.5732,-0.9066,2.6143,-1.3602,97.4492,-1.3955,0.0939,-0.2768,0.8239,-1.315,0.3055,0.777,0,normal
2026-01-03 16:35:00,3,16.583333333333332,68.7232,-1.3145,47.0389,-1.4124,34.572,-0.9113,2.6137,-1.3618,97.449,-1.3965,0.0938,-0.2829,0.8238,-1.3172,0.305,0.7776,0,normal
2026-01-03 16:36:00,3,16.6,68.717,-1.317,47.0366,-1.4127,34.5709,-0.9159,2.6131,-1.3633,97.4488,-1.3974,0.0936,-0.2888,0.8237,-1.3193,0.3046,0.7783,0,normal
2026-01-03 16:37:00,3,16.616666666666667,68.7105,-1.3195,47.0338,-1.413,34.5697,-0.9205,2.6125,-1.3648,97.4487,-1.3984,0.0935,-0.2947,0.8236,-1.3215,0.3041,0.7788,0,normal
2026-01-03 16:38:00,3,16.633333333333333,68.7035,-1.322,47.0314,-1.4133,34.5686,-0.9251,2.6116,-1.3663,97.4486,-1.3994,0.0934,-0.3006,0.8236,-1.3236,0.3035,0.7794,0,normal
2026-01-03 16:39:00,3,16.65,68.6967,-1.3244,47.0295,-1.4136,34.5674,-0.9297,2.6109,-1.3678,97.4486,-1.4005,0.0932,-0.3065,0.8235,-1.3258,0.3028,0.7798,0,normal
2026-01-03 16:40:00,3,16.666666666666668,68.6914,-1.3267,47.0284,-1.414,34.5663,-0.9343,2.6103,-1.3693,97.4487,-1.4015,0.0931,-0.3124,0.8234,-1.3279,0.3019,0.7802,0,normal
2026-01-03 16:41:00,3,16.683333333333334,68.6875,-1.329,47.0279,-1.4143,34.5652,-0.9388,2.6098,-1.3707,97.4487,-1.4025,0.093,-0.3184,0.8233,-1.3299,0.3008,0.7804,0,normal
2026-01-03 16:42:00,3,16.7,68.6836,-1.3312,47.0275,-1.4145,34.564,-0.9433,2.6093,-1.3722,97.4486,-1.4034,0.0929,-0.3243,0.8232,-1.3319,0.2995,0.7805,0,normal
2026-01-03 16:43:00,3,16.716666666666665,68.6785,-1.3334,47.0276,-1.4146,34.5629,-0.9479,2.6087,-1.3736,97.4485,-1.4042,0.0927,-0.3302,0.8232,-1.3339,0.2979,0.7804,0,normal
2026-01-03 16:44:00,3,16.733333333333334,68.6725,-1.3355,47.0271,-1.4147,34.5618,-0.9524,2.608,-1.3751,97.4484,-1.4049,0.0926,-0.3361,0.8231,-1.3358,0.2959,0.78,0,normal
2026-01-03 16:45:00,3,16.75,68.6665,-1.3376,47.0251,-1.4147,34.5607,-0.9569,2.6075,-1.3765,97.4482,-1.4056,0.0925,-0.3419,0.823,-1.3378,0.2933,0.7791,0,normal
2026-01-03 16:46:00,3,16.766666666666666,68.6611,-1.3396,47.0227,-1.4147,34.5596,-0.9613,2.607,-1.3778,97.4481,-1.4064,0.0924,-0.3477,0.8229,-1.3397,0.2896,0.7777,0,normal
2026-01-03 16:47:00,3,16.783333333333335,68.6562,-1.3415,47.0213,-1.4147,34.5586,-0.9658,2.6065,-1.3791,97.448,-1.4071,0.0923,-0.3535,0.8228,-1.3416,0.2842,0.7756,0,normal
2026-01-03 16:48:00,3,16.8,68.6519,-1.3435,47.0235,-1.4147,34.5575,-0.9703,2.6059,-1.3804,97.4479,-1.4078,0.0921,-0.3594,0.8227,-1.3434,0.2768,0.7732,0,normal
2026-01-03 16:49:00,3,16.816666666666666,68.6478,-1.3456,47.0279,-1.4147,34.5563,-0.9747,2.6052,-1.3818,97.4478,-1.4085,0.092,-0.3653,0.8226,-1.3452,0.2678,0.771,0,normal
2026-01-03 16:50:00,3,16.833333333333332,68.6431,-1.3477,47.0316,-1.4147,34.5552,-0.9792,2.6045,-1.3831,97.4477,-1.4093,0.0919,-0.3711,0.8225,-1.347,0.2607,0.77,0,normal
2026-01-03 16:51:00,3,16.85,68.6382,-1.3497,47.0329,-1.4147,34.5541,-0.9837,2.6039,-1.3844,97.4476,-1.41,0.0918,-0.3769,0.8225,-1.3488,0.2603,0.7705,0,normal
2026-01-03 16:52:00,3,16.866666666666667,68.6334,-1.3517,47.0325,-1.4148,34.553,-0.9881,2.6034,-1.3857,97.4475,-1.4107,0.0916,-0.3828,0.8224,-1.3507,0.2665,0.7724,0,normal
2026-01-03 16:53:00,3,16.883333333333333,68.6289,-1.3536,47.0318,-1.4147,34.552,-0.9926,2.603,-1.3869,97.4475,-1.4113,0.0915,-0.3886,0.8223,-1.3525,0.2746,0.7755,0,normal
2026-01-03 16:54:00,3,16.9,68.6235,-1.3554,47.0308,-1.4147,34.5509,-0.997,2.6026,-1.3881,97.4475,-1.4118,0.0914,-0.3943,0.8223,-1.3542,0.2812,0.7789,0,normal
2026-01-03 16:55:00,3,16.916666666666668,68.6174,-1.3571,47.029,-1.4146,34.5497,-1.0014,2.602,-1.3893,97.4475,-1.4123,0.0913,-0.4,0.8222,-1.3558,0.2857,0.7818,0,normal
2026-01-03 16:56:00,3,16.933333333333334,68.6116,-1.3588,47.027,-1.4145,34.5486,-1.0058,2.6013,-1.3905,97.4475,-1.4128,0.0911,-0.4057,0.8222,-1.3573,0.2885,0.7842,0,normal
2026-01-03 16:57:00,3,16.95,68.6065,-1.3605,47.0259,-1.4144,34.5475,-1.0101,2.6007,-1.3917,97.4475,-1.4132,0.091,-0.4115,0.8221,-1.3588,0.2904,0.786,0,normal
2026-01-03 16:58:00,3,16.966666666666665,68.6023,-1.3622,47.0259,-1.4143,34.5463,-1.0144,2.6003,-1.3928,97.4474,-1.4135,0.0909,-0.4172,0.822,-1.3603,0.2917,0.7875,0,normal
2026-01-03 16:59:00,3,16.983333333333334,68.5992,-1.3639,47.0262,-1.4143,34.5452,-1.0186,2.6,-1.3938,97.4473,-1.4137,0.0908,-0.423,0.8219,-1.3617,0.2929,0.7888,0,normal
2026-01-03 17:00:00,3,17.0,68.5967,-1.3655,47.0262,-1.4141,34.5442,-1.0229,2.5997,-1.3949,97.4473,-1.4139,0.0907,-0.4287,0.8218,-1.3632,0.294,0.7899,0,normal
2026-01-03 17:01:00,3,17.016666666666666,68.5945,-1.3671,47.0257,-1.4139,34.5432,-1.0271,2.5993,-1.3959,97.4472,-1.414,0.0906,-0.4344,0.8218,-1.3646,0.2951,0.7911,0,normal
2026-01-03 17:02:00,3,17.033333333333335,68.5923,-1.3687,47.0266,-1.4136,34.5422,-1.0314,2.5988,-1.3969,97.4472,-1.4141,0.0904,-0.44,0.8217,-1.3661,0.2961,0.7921,0,normal
2026-01-03 17:03:00,3,17.05,68.5892,-1.3702,47.0293,-1.4133,34.5412,-1.0356,2.5984,-1.3978,97.4472,-1.4143,0.0903,-0.4455,0.8217,-1.3677,0.297,0.7931,0,normal
2026-01-03 17:04:00,3,17.066666666666666,68.5848,-1.3716,47.0321,-1.413,34.5403,-1.0397,2.598,-1.3987,97.4472,-1.4145,0.0902,-0.451,0.8217,-1.3693,0.2977,0.7939,0,normal
2026-01-03 17:05:00,3,17.083333333333332,68.58,-1.3729,47.0345,-1.4126,34.5393,-1.0439,2.5975,-1.3994,97.4473,-1.4148,0.0901,-0.4565,0.8216,-1.3708,0.2978,0.7944,0,normal
2026-01-03 17:06:00,3,17.1,68.5755,-1.3741,47.0375,-1.4122,34.5383,-1.048,2.5971,-1.4002,97.4473,-1.415,0.0899,-0.4621,0.8215,-1.3723,0.2971,0.7944,0,normal
2026-01-03 17:07:00,3,17.116666666666667,68.5722,-1.3754,47.0407,-1.4119,34.5373,-1.0521,2.5967,-1.401,97.4473,-1.4152,0.0898,-0.4676,0.8215,-1.3737,0.2951,0.7937,0,normal
2026-01-03 17:08:00,3,17.133333333333333,68.5692,-1.3766,47.0432,-1.4114,34.5362,-1.0562,2.5964,-1.4017,97.4473,-1.4154,0.0897,-0.4732,0.8214,-1.3751,0.2913,0.7921,0,normal
2026-01-03 17:09:00,3,17.15,68.5657,-1.3778,47.0448,-1.4109,34.5352,-1.0602,2.5962,-1.4025,97.4473,-1.4155,0.0896,-0.4788,0.8213,-1.3765,0.2851,0.7897,0,normal
2026-01-03 17:10:00,3,17.166666666666668,68.5622,-1.3791,47.0453,-1.4104,34.5341,-1.0643,2.5961,-1.4033,97.4472,-1.4157,0.0895,-0.4843,0.8212,-1.3779,0.2763,0.7869,0,normal
2026-01-03 17:11:00,3,17.183333333333334,68.5594,-1.3804,47.0453,-1.4099,34.5331,-1.0684,2.5961,-1.4041,97.4472,-1.4159,0.0894,-0.4898,0.8212,-1.3794,0.2667,0.7842,0,normal
2026-01-03 17:12:00,3,17.2,68.5576,-1.3817,47.045,-1.4093,34.5321,-1.0724,2.5959,-1.405,97.447,-1.4161,0.0893,-0.4953,0.8211,-1.3809,0.2597,0.7823,0,normal
2026-01-03 17:13:00,3,17.216666666666665,68.556,-1.3829,47.0452,-1.4088,34.5311,-1.0764,2.5955,-1.4057,97.447,-1.4163,0.0891,-0.5008,0.8211,-1.3824,0.2576,0.7816,0,normal
2026-01-03 17:14:00,3,17.233333333333334,68.5541,-1.384,47.0467,-1.4083,34.5301,-1.0805,2.595,-1.4065,97.447,-1.4164,0.089,-0.5064,0.821,-1.3838,0.2596,0.7823,0,normal
2026-01-03 17:15:00,3,17.25,68.5517,-1.3851,47.0491,-1.4078,34.529,-1.0845,2.5947,-1.4071,97.447,-1.4164,0.0889,-0.5119,0.8209,-1.3852,0.2639,0.7843,0,normal
2026-01-03 17:16:00,3,17.266666666666666,68.5488,-1.3862,47.0513,-1.4073,34.528,-1.0885,2.5943,-1.4077,97.4469,-1.4164,0.0888,-0.5175,0.8209,-1.3865,0.269,0.7869,0,normal
2026-01-03 17:17:00,3,17.283333333333335,68.5449,-1.3873,47.054,-1.4067,34.5271,-1.0925,2.5938,-1.4082,97.4469,-1.4163,0.0887,-0.5233,0.8208,-1.3878,0.2743,0.7897,0,normal
2026-01-03 17:18:00,3,17.3,68.5406,-1.3883,47.0578,-1.4061,34.5262,-1.0964,2.5932,-1.4088,97.4468,-1.4161,0.0886,-0.529,0.8208,-1.3891,0.2794,0.7926,0,normal
2026-01-03 17:19:00,3,17.316666666666666,68.5374,-1.3894,47.0613,-1.4054,34.5253,-1.1003,2.5928,-1.4092,97.4469,-1.4159,0.0884,-0.5348,0.8207,-1.3903,0.2838,0.7951,0,normal
2026-01-03 17:20:00,3,17.333333333333332,68.5351,-1.3904,47.0633,-1.4046,34.5243,-1.1042,2.5925,-1.4097,97.447,-1.4156,0.0883,-0.5405,0.8207,-1.3914,0.2874,0.7974,0,normal
2026-01-03 17:21:00,3,17.35,68.5332,-1.3914,47.0646,-1.4037,34.5233,-1.1081,2.5925,-1.41,97.4471,-1.4153,0.0882,-0.5462,0.8206,-1.3925,0.2904,0.7994,0,normal
2026-01-03 17:22:00,3,17.366666666666667,68.5311,-1.3925,47.0662,-1.4029,34.5223,-1.1119,2.5926,-1.4103,97.4472,-1.4149,0.088,-0.5519,0.8206,-1.3936,0.2929,0.8011,0,normal
2026-01-03 17:23:00,3,17.383333333333333,68.5286,-1.3936,47.07,-1.402,34.5214,-1.1158,2.5927,-1.4106,97.4473,-1.4145,0.0879,-0.5577,0.8205,-1.3947,0.2951,0.8026,0,normal
2026-01-03 17:24:00,3,17.4,68.5259,-1.3945,47.0752,-1.4012,34.5204,-1.1196,2.5928,-1.4109,97.4474,-1.414,0.0878,-0.5635,0.8205,-1.3958,0.2969,0.8039,0,normal
2026-01-03 17:25:00,3,17.416666666666668,68.5234,-1.3954,47.0798,-1.4003,34.5195,-1.1234,2.5928,-1.4111,97.4475,-1.4136,0.0877,-0.5694,0.8204,-1.3968,0.2985,0.805,0,normal
2026-01-03 17:26:00,3,17.433333333333334,68.5214,-1.3962,47.0834,-1.3994,34.5186,-1.1272,2.5929,-1.4113,97.4475,-1.4131,0.0875,-0.5752,0.8204,-1.3978,0.2997,0.806,0,normal
2026-01-03 17:27:00,3,17.45,68.5192,-1.397,47.0865,-1.3984,34.5177,-1.1309,2.5932,-1.4114,97.4475,-1.4126,0.0874,-0.5809,0.8204,-1.3987,0.3006,0.8067,0,normal
2026-01-03 17:28:00,3,17.466666666666665,68.5169,-1.3978,47.0896,-1.3973,34.5167,-1.1347,2.5933,-1.4115,97.4476,-1.4123,0.0873,-0.5865,0.8204,-1.3997,0.301,0.8072,0,normal
2026-01-03 17:29:00,3,17.483333333333334,68.5145,-1.3986,47.0923,-1.3962,34.5158,-1.1384,2.5931,-1.4116,97.4476,-1.4121,0.0872,-0.592,0.8203,-1.4006,0.3009,0.8075,0,normal
2026-01-03 17:30:00,3,17.5,68.5128,-1.3994,47.0941,-1.3951,34.5148,-1.142,2.5928,-1.4117,97.4476,-1.4119,0.0871,-0.5975,0.8203,-1.4015,0.3001,0.8074,0,normal
2026-01-03 17:31:00,3,17.516666666666666,68.5123,-1.4001,47.0959,-1.394,34.5139,-1.1456,2.5925,-1.4118,97.4476,-1.4117,0.0869,-0.603,0.8202,-1.4024,0.2985,0.8069,0,normal
2026-01-03 17:32:00,3,17.533333333333335,68.5123,-1.4007,47.1005,-1.3929,34.513,-1.1492,2.5923,-1.4119,97.4476,-1.4114,0.0868,-0.6084,0.8202,-1.4032,0.296,0.8059,0,normal
2026-01-03 17:33:00,3,17.55,68.5113,-1.4013,47.1074,-1.3919,34.5121,-1.1528,2.5922,-1.412,97.4477,-1.4111,0.0867,-0.6139,0.8201,-1.404,0.2924,0.8044,0,normal
2026-01-03 17:34:00,3,17.566666666666666,68.5086,-1.4019,47.114,-1.3908,34.5113,-1.1563,2.5921,-1.4122,97.4476,-1.4108,0.0866,-0.6194,0.8201,-1.4048,0.2873,0.8021,0,normal
2026-01-03 17:35:00,3,17.583333333333332,68.5053,-1.4024,47.1191,-1.3897,34.5105,-1.1598,2.592,-1.4124,97.4475,-1.4105,0.0865,-0.625,0.8201,-1.4055,0.2802,0.7991,0,normal
2026-01-03 17:36:00,3,17.6,68.5031,-1.403,47.1234,-1.3887,34.5096,-1.1633,2.592,-1.4126,97.4475,-1.4101,0.0864,-0.6306,0.8201,-1.4062,0.271,0.796,0,normal
2026-01-03 17:37:00,3,17.616666666666667,68.5026,-1.4035,47.1267,-1.3876,34.5088,-1.1667,2.5919,-1.4129,97.4475,-1.4098,0.0863,-0.6361,0.82,-1.4068,0.2617,0.7935,0,normal
2026-01-03 17:38:00,3,17.633333333333333,68.5025,-1.404,47.1294,-1.3865,34.5079,-1.1701,2.5919,-1.413,97.4477,-1.4093,0.0862,-0.6417,0.82,-1.4074,0.2564,0.792,0,normal
2026-01-03 17:39:00,3,17.65,68.5021,-1.4046,47.132,-1.3852,34.5071,-1.1735,2.5921,-1.4131,97.4478,-1.4088,0.0861,-0.6472,0.8199,-1.408,0.257,0.792,0,normal
2026-01-03 17:40:00,3,17.666666666666668,68.5014,-1.4052,47.1354,-1.3839,34.5063,-1.1768,2.5921,-1.4131,97.448,-1.4082,0.0859,-0.6527,0.8199,-1.4085,0.2614,0.7934,0,normal
2026-01-03 17:41:00,3,17.683333333333334,68.5005,-1.4058,47.1398,-1.3827,34.5055,-1.1801,2.592,-1.4131,97.448,-1.4077,0.0858,-0.6582,0.8199,-1.4091,0.2671,0.7958,0,normal
2026-01-03 17:42:00,3,17.7,68.499,-1.4064,47.1432,-1.3814,34.5046,-1.1834,2.5918,-1.413,97.448,-1.407,0.0857,-0.6638,0.8199,-1.4096,0.2729,0.7987,0,normal
2026-01-03 17:43:00,3,17.716666666666665,68.4968,-1.4068,47.1456,-1.3801,34.5038,-1.1867,2.5915,-1.4128,97.4481,-1.4062,0.0855,-0.6694,0.8199,-1.4101,0.2782,0.8015,0,normal
2026-01-03 17:44:00,3,17.733333333333334,68.4946,-1.4072,47.1491,-1.3787,34.503,-1.19,2.5915,-1.4127,97.4482,-1.4052,0.0854,-0.675,0.8199,-1.4106,0.2828,0.804,0,normal
2026-01-03 17:45:00,3,17.75,68.4927,-1.4075,47.1546,-1.3772,34.5023,-1.1933,2.5918,-1.4124,97.4483,-1.4043,0.0853,-0.6807,0.8199,-1.4111,0.2866,0.8062,0,normal
2026-01-03 17:46:00,3,17.766666666666666,68.4908,-1.4079,47.1615,-1.3757,34.5015,-1.1967,2.5921,-1.4122,97.4484,-1.4034,0.0852,-0.6863,0.8199,-1.4115,0.2896,0.808,0,normal
2026-01-03 17:47:00,3,17.783333333333335,68.4894,-1.4084,47.1688,-1.3741,34.5007,-1.2,2.5923,-1.412,97.4485,-1.4025,0.0851,-0.6919,0.8198,-1.4119,0.2918,0.8094,0,normal
2026-01-03 17:48:00,3,17.8,68.4889,-1.4089,47.1758,-1.3725,34.4999,-1.2032,2.5925,-1.4118,97.4486,-1.4017,0.085,-0.6974,0.8198,-1.4123,0.2934,0.8105,0,normal
2026-01-03 17:49:00,3,17.816666666666666,68.489,-1.4093,47.1822,-1.371,34.499,-1.2065,2.5927,-1.4116,97.4487,-1.4008,0.0848,-0.7027,0.8198,-1.4127,0.2942,0.8112,0,normal
2026-01-03 17:50:00,3,17.833333333333332,68.4894,-1.4097,47.1887,-1.3694,34.4982,-1.2097,2.5929,-1.4113,97.4488,-1.3998,0.0847,-0.7078,0.8198,-1.413,0.2942,0.8115,0,normal
2026-01-03 17:51:00,3,17.85,68.4896,-1.41,47.1961,-1.3678,34.4973,-1.2128,2.5931,-1.4109,97.4489,-1.3988,0.0846,-0.7128,0.8197,-1.4134,0.2934,0.8114,0,normal
2026-01-03 17:52:00,3,17.866666666666667,68.4889,-1.4103,47.204,-1.3662,34.4964,-1.216,2.5933,-1.4104,97.449,-1.3978,0.0845,-0.7179,0.8197,-1.4137,0.2917,0.8108,0,normal
2026-01-03 17:53:00,3,17.883333333333333,68.4872,-1.4106,47.2111,-1.3645,34.4956,-1.2192,2.5934,-1.41,97.4491,-1.3967,0.0844,-0.7231,0.8197,-1.414,0.2889,0.8096,0,normal
2026-01-03 17:54:00,3,17.9,68.4853,-1.4109,47.2157,-1.3629,34.4949,-1.2223,2.5933,-1.4096,97.4492,-1.3956,0.0843,-0.7283,0.8197,-1.4143,0.2849,0.8077,0,normal
2026-01-03 17:55:00,3,17.916666666666668,68.4843,-1.4112,47.2186,-1.3612,34.4942,-1.2255,2.5934,-1.4093,97.4493,-1.3945,0.0842,-0.7335,0.8197,-1.4144,0.2793,0.805,0,normal
2026-01-03 17:56:00,3,17.933333333333334,68.4838,-1.4114,47.2217,-1.3596,34.4935,-1.2286,2.5935,-1.4088,97.4495,-1.3934,0.0841,-0.7386,0.8197,-1.4146,0.2717,0.8014,0,normal
2026-01-03 17:57:00,3,17.95,68.4842,-1.4116,47.2262,-1.358,34.4928,-1.2316,2.5938,-1.4084,97.4496,-1.3922,0.084,-0.7438,0.8197,-1.4147,0.2617,0.797,0,normal
2026-01-03 17:58:00,3,17.966666666666665,68.4844,-1.4118,47.2314,-1.3564,34.492,-1.2347,2.5941,-1.4079,97.4497,-1.3911,0.0839,-0.749,0.8197,-1.4148,0.2499,0.7925,0,normal
2026-01-03 17:59:00,3,17.983333333333334,68.4835,-1.412,47.2365,-1.3548,34.4913,-1.2377,2.5944,-1.4073,97.4498,-1.3899,0.0838,-0.7541,0.8197,-1.4149,0.2383,0.7884,0,normal
2026-01-03 18:00:00,3,18.0,68.4822,-1.4121,47.2425,-1.3532,34.4905,-1.2407,2.5944,-1.4068,97.45,-1.3886,0.0837,-0.7592,0.8197,-1.415,0.2301,0.7859,0,normal
2026-01-03 18:01:00,3,18.016666666666666,68.4806,-1.4122,47.2491,-1.3517,34.4898,-1.2437,2.5945,-1.4062,97.4502,-1.3873,0.0835,-0.7643,0.8197,-1.415,0.2281,0.7855,0,normal
2026-01-03 18:02:00,3,18.033333333333335,68.4798,-1.4122,47.2556,-1.3501,34.4891,-1.2466,2.5947,-1.4055,97.4503,-1.3859,0.0834,-0.7693,0.8197,-1.4149,0.2332,0.7874,0,normal
2026-01-03 18:03:00,3,18.05,68.4801,-1.4122,47.262,-1.3485,34.4884,-1.2496,2.5951,-1.4048,97.4504,-1.3845,0.0833,-0.7743,0.8197,-1.4148,0.2438,0.7913,0,normal
2026-01-03 18:04:00,3,18.066666666666666,68.4812,-1.4121,47.2684,-1.3467,34.4877,-1.2526,2.5956,-1.404,97.4505,-1.383,0.0832,-0.7795,0.8197,-1.4146,0.2567,0.7964,0,normal
2026-01-03 18:05:00,3,18.083333333333332,68.4822,-1.412,47.2743,-1.345,34.4869,-1.2555,2.5961,-1.4032,97.4506,-1.3815,0.0831,-0.7847,0.8197,-1.4144,0.2687,0.8017,0,normal
2026-01-03 18:06:00,3,18.1,68.4828,-1.412,47.2799,-1.3431,34.4861,-1.2584,2.5965,-1.4024,97.4508,-1.38,0.083,-0.7899,0.8197,-1.4142,0.2785,0.8065,0,normal
2026-01-03 18:07:00,3,18.116666666666667,68.4832,-1.4119,47.2859,-1.3413,34.4853,-1.2612,2.5969,-1.4017,97.451,-1.3784,0.0829,-0.7951,0.8197,-1.4138,0.286,0.8105,0,normal
2026-01-03 18:08:00,3,18.133333333333333,68.4839,-1.4118,47.2924,-1.3394,34.4845,-1.264,2.5972,-1.4008,97.4512,-1.3769,0.0828,-0.8002,0.8197,-1.4135,0.2914,0.8135,0,normal
2026-01-03 18:09:00,3,18.15,68.4849,-1.4116,47.2997,-1.3374,34.4838,-1.2668,2.5976,-1.3999,97.4514,-1.3755,0.0827,-0.8053,0.8197,-1.4132,0.2953,0.8158,0,normal
2026-01-03 18:10:00,3,18.166666666666668,68.4858,-1.4114,47.3072,-1.3354,34.4831,-1.2696,2.5981,-1.3989,97.4516,-1.3741,0.0826,-0.8103,0.8198,-1.4128,0.2982,0.8175,0,normal
2026-01-03 18:11:00,3,18.183333333333334,68.4867,-1.411,47.3139,-1.3333,34.4825,-1.2724,2.5985,-1.398,97.4518,-1.3726,0.0825,-0.8153,0.8198,-1.4125,0.3003,0.8187,0,normal
2026-01-03 18:12:00,3,18.2,68.4874,-1.4106,47.3203,-1.3312,34.482,-1.2751,2.5988,-1.3971,97.452,-1.371,0.0824,-0.8202,0.8198,-1.4121,0.302,0.8196,0,normal
2026-01-03 18:13:00,3,18.216666666666665,68.4872,-1.4101,47.3275,-1.3289,34.4813,-1.2778,2.599,-1.3962,97.4522,-1.3694,0.0823,-0.8252,0.8199,-1.4117,0.3033,0.8203,0,normal
2026-01-03 18:14:00,3,18.233333333333334,68.4863,-1.4097,47.3351,-1.3266,34.4807,-1.2804,2.5994,-1.3952,97.4523,-1.3679,0.0822,-0.8301,0.8199,-1.4113,0.3043,0.8209,0,normal
2026-01-03 18:15:00,3,18.25,68.4857,-1.4093,47.3432,-1.3243,34.48,-1.2829,2.5999,-1.3943,97.4524,-1.3663,0.082,-0.8351,0.8199,-1.4108,0.305,0.8212,0,normal
